"A-7"|"No "|"33367443"|"54484651"
"A-7"|"No "|"33367442"|"54484650"
"A-7"|"No "|"33367441"|"54484649"
"A-6"|"No "|"33367440"|"54484648"
"A-6"|"No "|"33367439"|"54484646"
"A-7"|"No "|"33367439"|"54484647"
"A-6"|"No "|"33367438"|"54484644"
"A-7"|"No "|"33367438"|"54484645"
"A-6"|"Yes"|"33367437"|"54484642"
"A-7"|"No "|"33367437"|"54484643"
"A-7"|"Yes"|"33367436"|"54484641"
"A-7"|"Yes"|"33367435"|"54484640"
"A-6"|"No "|"33367434"|"54484638"
"A-7"|"Yes"|"33367434"|"54484639"
"A-6"|"No "|"33367502"|"54484743"
"A-7"|"No "|"33367501"|"54484742"
"A-6"|"No "|"33367500"|"54484740"
"A-7"|"No "|"33367500"|"54484741"
"A-6"|"Yes"|"33367499"|"54484739"
"A-7"|"No "|"33367498"|"54484737"
"A-6"|"Yes"|"33367498"|"54484738"
"A-6"|"Yes"|"33367497"|"54484736"
"A-6"|"Yes"|"33367866"|"54485269"
"A-4"|"No "|"33367866"|"54485270"
"A-6"|"Yes"|"33367865"|"54485267"
"A-4"|"No "|"33367865"|"54485268"
"A-4"|"Yes"|"33367864"|"54485266"
"A-4"|"Yes"|"33367863"|"54485265"
"A-4"|"Yes"|"33367862"|"54485264"
"A-6"|"Yes"|"33367421"|"54484614"
"A-7"|"No "|"33367421"|"54484615"
"A-4"|"No "|"33367421"|"54484616"
"A-4"|"No "|"33367420"|"54484611"
"A-7"|"No "|"33367420"|"54484612"
"A-6"|"Yes"|"33367420"|"54484613"
"A-6"|"No "|"33367419"|"54484609"
"A-7"|"Yes"|"33367419"|"54484610"
"A-7"|"Yes"|"33367418"|"54484608"
"A-7"|"Yes"|"33367417"|"54484607"
"A-7"|"Yes"|"33367416"|"54484606"
"A-7"|"Yes"|"33367415"|"54484605"
"A-6"|"No "|"33367414"|"54484603"
"A-7"|"No "|"33367414"|"54484604"
"A-6"|"No "|"33367413"|"54484602"
"A-6"|"No "|"33367412"|"54484601"
"A-6"|"No "|"33367411"|"54484599"
"A-7"|"No "|"33367411"|"54484600"
"A-6"|"No "|"33367410"|"54484598"
"A-6"|"No "|"33367409"|"54484597"
"A-7"|"Yes"|"33367408"|"54484596"
"A-7"|"Yes"|"33367407"|"54484595"
